PT,AU,BA,CA,GP,RI,OI,BE,Z2,TI,X1,Y1,Z1,FT,PN,AE,Z3,SO,S1,SE,BS,VL,IS,SI,MA,BP,EP,AR,DI,D2,SU,PD,PY,AB,X4,C1,Y4,Z4,AK,CT,CY,SP,CL,TC,Z8,ZB,ZS,Z9,SN,BN,WC,UT,PM
J,"Dang, Junhua; Hagger, Martin S.",,,,,,,,Time to Set a New Research Agenda for Ego Depletion and Self-Control,,,,,,,,SOCIAL PSYCHOLOGY,,,,50,6-May,,,277,281,,10.1027/1864-9335/a000399,,,Sep-19,2019,,,"[Dang, Junhua] Uppsala Univ, Dept Neurosci, BMC, Box 593, S-75124 Uppsala, Sweden; [Hagger, Martin S.] Univ Calif Merced, Dept Psychol Sci, Merced, CA USA; [Hagger, Martin S.] Univ Jyvaskyla, Fac Sport & Hlth Sci, Jyvaskyla, Finland; [Hagger, Martin S.] Univ Calif Merced, Sch Social Sci Humanities & Arts, Psychol Sci, 5200 N Lake Rd, Merced, CA 95343 USA; [Dang, Junhua] Uppsala Univ, Dept Neurosci, BMC, Box 593, S-75124 Uppsala, Sweden",,,,,,,,1,,,,,,,"Psychology, Social",WOS:000495020100001,
J,"Czibor, Eszter; Jimenez-Gomez, David; List, John A.",,,,,,,,The Dozen Things Experimental Economists Should Do (More of),,,,,,,,SOUTHERN ECONOMIC JOURNAL,,,,86,2,,,371,432,,10.1002/soej.12392,,,Oct-19,2019,"What was once broadly viewed as an impossibility-learning from experimental data in economics-has now become commonplace. Governmental bodies, think tanks, and corporations around the world employ teams of experimental researchers to answer their most pressing questions. For their part, in the past two decades academics have begun to more actively partner with organizations to generate data via field experimentation. Although this revolution in evidence-based approaches has served to deepen the economic science, recently a credibility crisis has caused even the most ardent experimental proponents to pause. This study takes a step back from the burgeoning experimental literature and introduces 12 actions that might help to alleviate this credibility crisis and raise experimental economics to an even higher level. In this way, we view our ""12 action wish list"" as discussion points to enrich the field.",,"[Czibor, Eszter; List, John A.] Univ Chicago, Dept Econ, 1126 E 59th, Chicago, IL 60637 USA; [Jimenez-Gomez, David] Univ Alicante, FAE, Alicante, Spain; [List, John A.] Univ Chicago, Dept Econ, 1126 E 59th, Chicago, IL 60637 USA",,,,,,,,8,,,,,,,Economics,WOS:000483269800001,
J,"Jekel, Marc; Fiedler, Susann; Torras, Ramona Allstadt; Mischkowski, Dorothee; Dorrough, Angela Rachael; Gloeckner, Andreas",,,,,,,,How to Teach Open Science Principles in the Undergraduate Curriculum-The Hagen Cumulative Science Project,,,,,,,,PSYCHOLOGY LEARNING AND TEACHING-PLAT,,,,19,1,,,91,106,1.47573E+15,10.1177/1475725719868149,,,Mar-20,2020,"The Hagen Cumulative Science Project is a large-scale replication project based on students' thesis work. In the project, we aim to (a) teach students to conduct the entire research process for conducting a replication according to open science standards and (b) contribute to cumulative science by increasing the number of direct replications. We describe the procedural steps of the project from choosing suitable replication studies to guiding students through the process of conducting a replication, and processing results in a meta-analysis. Based on the experience of more than 80 replications, we summarize how such a project can be implemented. We present practical solutions that have been shown to be successful as well as discuss typical obstacles and how they can be solved. We argue that replication projects are beneficial for all groups involved: Students benefit by being guided through a highly structured protocol and making actual contributions to science. Instructors benefit by using time resources effectively for cumulative science and fulfilling teaching obligations in a meaningful way. The scientific community benefits from the resulting greater number of replications and teaching state-of-the-art methodology. We encourage the use of student thesis-based replication projects for thesis work in academic bachelor and master curricula.",,"[Jekel, Marc; Dorrough, Angela Rachael] Univ Cologne, Cologne, Germany; [Fiedler, Susann] Max Planck Inst Collect Goods, Gielen Leyendecker Res Grp, Bonn, Germany; [Torras, Ramona Allstadt] Univ Hagen, Hagen, Germany; [Torras, Ramona Allstadt] Univ Bonn, Bonn, Germany; [Mischkowski, Dorothee] Univ Cologne, Psychol Dept Social Psychol, Cologne, Germany; [Gloeckner, Andreas] Univ Cologne, Social Psychol, Cologne, Germany; [Gloeckner, Andreas] Max Planck Inst Collect Goods, Bonn, Germany; [Torras, Ramona Allstadt] Univ Cologne, Dept Psychol, Cologne, Germany; [Mischkowski, Dorothee] Univ Gottingen, Gottingen, Germany; [Jekel, Marc] Univ Cologne, Social Cognit Ctr Cologne, Richard Strauss Str 2, D-50931 Cologne, Germany",,,,,,,,2,,,,,,,"Psychology, Multidisciplinary",WOS:000482870200001,
J,"Drazyk, Dominika; Kumka, Martyna; Zarzycka, Katarzyna; Zguda, Paulina; Chuderski, Adam",,,,,,,,No indication that the ego depletion manipulation can affect insight: a comment on DeCaro and Van Stockum (2018),,,,,,,,THINKING & REASONING,,,,26,3,,,414,446,,10.1080/13546783.2019.1649191,,,JUL 2 2020,2020,"Recently, DeCaro and Van Stockum have suggested that ego depletion following intensive self-control can improve insight problem-solving; this finding was interpreted in terms of insight relying on decreased control over attention and memory. However, DeCaro and Van Stockum used three variants of the single matchstick arithmetic problem. Experiment 1 involved low sample and non-standard problem application, while the more powered Experiment 2 yielded a surprisingly low solution rate. These facts made both studies problematic and called for their replication. In the two present studies, the DeCaro and Van Stockum ego-depletion manipulation and their matchstick problems were administered to a total of 316 people. Furthermore, various other insight problems, subjective ratings of insight experience, analytical problems and executive control tests were applied. The key result was that no reliable effect of ego depletion could be found for any of these measures.",,"[Drazyk, Dominika; Kumka, Martyna; Zarzycka, Katarzyna; Zguda, Paulina; Chuderski, Adam] Jagiellonian Univ, Inst Philosophy, Krakow, Poland; [Chuderski, Adam] Jagiellonian Univ, Inst Philosophy, Krakow, Poland",,,,,,,,0,,,,,,,"Psychology, Experimental",WOS:000480662800001,
J,"Voi, Sandro; Sainsbury, Kirby",,,,,,,,The roles of autonomous motivation and self-control lapses in concurrent adherence to a gluten-free diet and a self-chosen weight loss plan in adults with coeliac disease,,,,,,,,PSYCHOLOGY & HEALTH,,,,34,8,,,943,962,,10.1080/08870446.2019.1579912,,,AUG 3 2019,2019,"Objective: Examine the correspondence between autonomous motivation, self-control lapses, and adherence, to a gluten-free diet (GFD) and weight loss plan in adults with coeliac disease; and assess the impact of the interaction of motivation style and self-control lapses on adherence to both diets.Design: Cross-sectional survey in 519 adults with coeliac disease, 238 of whom were also attempting weight loss.Main outcome measures: Adherence, motivation style, frequency of temptation and self-control lapses (e.g. when tired, stressed, happy) for GFD and weight loss plan.Results: Autonomous motivation was higher, and amotivation lower, for the GFD than weight loss; adherence to the two diets was unrelated. Similar circumstances led to temptation and self-control lapses across diets; both were less frequent for the GFD than weight loss. Motivation and self-control lapses explained 21% and 35% of the variance in adherence, respectively; the interaction between motivation and lapse frequency did not explain additional variance for either diet.Conclusions: There are clear benefits to developing autonomous motivations and strategies to resist temptation for both the GFD and weight loss. Understanding how these processes differ and interact across diets may lead to the design of interventions to improve adherence and weight outcomes in coeliac disease.",,"[Voi, Sandro] Newcastle Univ, Sch Psychol, Newcastle Upon Tyne, Tyne & Wear, England; [Sainsbury, Kirby] Newcastle Univ, Fac Med Sci, Inst Hlth & Soc, Baddiley Clark Bldg,Richardson Rd, Newcastle Upon Tyne NE2 4AX, Tyne & Wear, England; [Sainsbury, Kirby] Newcastle Univ, Fac Med Sci, Inst Hlth & Soc, Baddiley Clark Bldg,Richardson Rd, Newcastle Upon Tyne NE2 4AX, Tyne & Wear, England",,,,,,,,2,,,,,,,"Public, Environmental & Occupational Health; Psychology, Multidisciplinary",WOS:000474713800003,
J,"Hurley, Patrick J.",,,,,,,,Ego depletion and auditors' JDM quality,,,,,,,,ACCOUNTING ORGANIZATIONS AND SOCIETY,,,,77,,,,,,101048,10.1016/j.aos.2019.03.001,,,Aug-19,2019,"I report two experiments with senior-associate auditors that investigate whether self-control requirements in auditing tasks cause ego depletion, and whether depleting tasks impact auditors' judgment and decision-making ODM). In Experiment 1, I find that using self-control to maintain vigilance/ focus leads to greater levels of depletion than does using self-control to engage in cognitive processing in an audit planning task or inhibit impulses in a task from the psychology literature. However, I do not find that task-specific experience significantly reduces self-control resources required for task performance. In Experiment 2, I find evidence that depleting tasks - compared to a non-depleted control group -significantly reduce auditors' cognitive processing in the form of auditors' ability to generate plausible alternative hypotheses for client-provided explanations for trends. Finally, I find that depleting tasks reduce auditors' confidence in task performance, when compared to a non-depleted control group. (C) 2019 Elsevier Ltd. All rights reserved.",,"[Hurley, Patrick J.] Northeastern Univ, DAmore McK Sch Business, 360 Huntington Ave,404G Hayden Hall, Boston, MA 02115 USA; [Hurley, Patrick J.] Northeastern Univ, DAmore McK Sch Business, 360 Huntington Ave,404G Hayden Hall, Boston, MA 02115 USA",,,,,,,,1,,,,,,,"Business, Finance",WOS:000485856300004,
J,"Bouguettaya, Ayoub; Moulding, Richard; King, Ross M.; Harrold, Georgia",,,,,,,,"The relationships between socially prescribed perfectionism, in-group affect, negative urgency, and disordered eating in women",,,,,,,,SCANDINAVIAN JOURNAL OF PSYCHOLOGY,,,,60,4,,,369,376,,10.1111/sjop.12539,,,Aug-19,2019,"Socially prescribed perfectionism (SPP) is often considered as a key risk factor for disordered eating (DE). However, current conceptualizations of SPP largely assume that this perfectionism pressure is non-specific (i.e., a global pressure), despite research indicating that for females experiencing DE, female-dominated groups impose this pressure (as a perceived norm). Furthermore, this relationship may be mediated by a negative reaction to this pressure, in the form of impulsivity (or negative urgency). To date, no research has investigated whether the relationship between SPP and DE is mediated by negative urgency, nor has there been research clarifying how in-group identification relates to DE, independent of SPP and negative urgency. To address these gaps, we assessed these variables in 147 female dieters (M-age = 25.12 years, SD = 3.08) using a cross-sectional design. Consistent with our hypotheses, negative urgency fully mediated the link between female-based SPP and disordered eating, while female-based in-group affect (identification) was predictive of disordered eating (although the latter relationship was not sustained in a multiple regression model). These findings suggest that the SPP from other women may relate to DE through increasing negative urgency, and that the link between in-group (female) affect and DE may be better explained by SPP's link to DE.",,"[Bouguettaya, Ayoub; Moulding, Richard; King, Ross M.; Harrold, Georgia] Deakin Univ, Fac Hlth, 1 Gheringhap St, Geelong, Vic, Australia; [Bouguettaya, Ayoub] Deakin Univ, Fac Hlth, 1 Gheringhap St, Geelong, Vic, Australia",,,,,,,,0,,,,,,,"Psychology, Multidisciplinary",WOS:000474274600010,
J,"Sieber, Vanda; Flueckiger, Lavinia; Mata, Jutta; Bernecker, Katharina; Job, Veronika",,,,,,,,Autonomous Goal Striving Promotes a Nonlimited Theory About Willpower,,,,,,,,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,,,,45,8,,,1295,1307,,10.1177/0146167218820921,,,Aug-19,2019,"People who believe that willpower is not limited exhibit higher self-regulation and well-being than people who believe that willpower is a limited resource. So far, only little is known about the antecedents of people's beliefs about willpower. Three studies examine whether autonomous goal striving promotes the endorsement of a nonlimited belief and whether this relationship is mediated by vitality, the feeling of being awake and energetic. Study 1 (n = 208) showed that autonomous goal striving predicts a change in willpower beliefs over 4 months and that this change is mediated by vitality. Study 2 (n = 92) replicated this finding using experience sampling assessments of vitality. Experimental Study 3 (n = 243) showed that inducing an autonomous mind-set enhances people's endorsement of a nonlimited belief by fostering vitality. The studies support the idea that what people believe about willpower depends, at least in part, on recent experiences with tasks as being energizing or draining.",,"[Sieber, Vanda] Univ Zurich, Zurich, Switzerland; [Flueckiger, Lavinia; Mata, Jutta] Univ Mannheim, Mannheim, Germany; [Bernecker, Katharina] Leibniz Inst Wissensmedien, Tubingen, Germany; [Job, Veronika] Tech Univ Dresden, Dresden, Germany; [Sieber, Vanda] Univ Zurich, Inst Educ, Freiestr 36, CH-8032 Zurich, Switzerland",,,,,,,,6,,,,,,,"Psychology, Social",WOS:000473461800010,
J,"Ferguson, Christopher J.",,,,,,,,The fame monster: Unintended consequence of fame for psychological science,,,,,,,,NEW IDEAS IN PSYCHOLOGY,,,,54,,,,35,39,,10.1016/j.newideapsych.2019.01.003,,,Aug-19,2019,"Scientific fields often assign fame to certain individuals and studies to delineate a narrative about the field's importance, success, and contribution to knowledge. However, such assignations of fame can result in a situation wherein assumptions of scientific merit may follow from fame, rather than fame following from clear scientific merit. This can result in several problems for the field including conflicts of interest in peer review, resistance to disconfirmatory results, politicization of some research areas, and may contribute to psychology's replication crisis. It is suggested that principles of replicability, transparency and open science can, ultimately, help psychological science identify those empirical results which are most verifiable and, as such, deserving of ""fame.""",,"[Ferguson, Christopher J.] Stetson Univ, Dept Psychol, Deland, FL 32723 USA; [Ferguson, Christopher J.] Stetson Univ, Dept Psychol, Deland, FL 32723 USA",,,,,,,,1,,,,,,,"Psychology, Multidisciplinary; Psychology, Experimental",WOS:000471357100005,
J,"Stasielowicz, Lukasz",,,,,,,,Does ego depletion impair adaptive performance? A longitudinal analysis,,,,,,,,COGENT PSYCHOLOGY,,,,6,1,,,,,1640340,10.1080/23311908.2019.1640340,,,JUL 9 2019,2019,"Adaptive performance (AP) refers to functional behavioral reactions to changes and it is considered an important performance dimension. In the present study, the influence of ego depletion on AP was examined using an experimental longitudinal design. According to the ego-depletion theory, self-control is a limited resource that can be depleted. Using those resources may lead to performance impairment on subsequent tasks requiring self-control. In the present study, one task was used to induce ego depletion in the experimental group by using a harder version of the task than in the control group. Performance differences on a second task were used to measure the influence of ego depletion on performance. After 80 trials requirements of the second task were changed in order to gauge AP. Perceived ego depletion and cognitive abilities were included as additional performance predictors. Neither objective nor perceived ego depletion was related to AP. In contrast, cognitive abilities promoted transition adaption and reacquisition adaption.",,"[Stasielowicz, Lukasz] Osnabruck Univ, Inst Psychol, Osnabruck, Germany; [Stasielowicz, Lukasz] Osnabruck Univ, Inst Psychol, Osnabruck, Germany",,,,,,,,2,,,,,,,"Psychology, Multidisciplinary",WOS:000476483600001,
J,"Koppel, Lina; Andersson, David; Vastfjall, Daniel; Tinghog, Gustav",,,,,,,,No Effect of Ego Depletion on Risk Taking,,,,,,,,SCIENTIFIC REPORTS,,,,9,,,,,,9724,10.1038/s41598-019-46103-0,,,JUL 5 2019,2019,"We investigated the effect of ego depletion on risk taking. Specifically, we conducted three studies (total n= 1,716) to test the prediction that ego depletion results in decisions that are more strongly in line with prospect theory, i.e., that ego depletion reduces risk taking for gains, increases risk taking for losses, and increases loss aversion. Ego depletion was induced using two of the most common manipulations from previous literature: the letter 'e' task (Studies 1 and 3) and the Stroop task (Study 2). Risk taking was measured using a series of standard, incentivized economic decision-making tasks assessing risk preferences in the gain domain, risk preferences in the loss domain, and loss aversion. None of the studies revealed a significant effect of ego depletion on risk taking. Our findings cast further doubts about the ability of ego-depletion manipulations to affect actual behavior in experimental settings.",,"[Koppel, Lina; Andersson, David; Vastfjall, Daniel; Tinghog, Gustav] Linkoping Univ, JEDI Lab, Div Econ, Dept Management & Engn, Linkoping, Sweden; [Koppel, Lina; Andersson, David; Vastfjall, Daniel; Tinghog, Gustav] Linkoping Univ, Ctr Social & Affect Neurosci, Dept Clin & Expt Med, Linkoping, Sweden; [Vastfjall, Daniel] Linkoping Univ, Div Psychol, Dept Behav Sci & Learning, Linkoping, Sweden; [Vastfjall, Daniel] Decis Res, Eugene, OR USA; [Tinghog, Gustav] Linkoping Univ, Natl Ctr Prior Setting Hlth Care, Dept Med & Hlth Sci, Linkoping, Sweden; [Tinghog, Gustav] Linkoping Univ, JEDI Lab, Div Econ, Dept Management & Engn, Linkoping, Sweden; [Tinghog, Gustav] Linkoping Univ, Ctr Social & Affect Neurosci, Dept Clin & Expt Med, Linkoping, Sweden; [Tinghog, Gustav] Linkoping Univ, Natl Ctr Prior Setting Hlth Care, Dept Med & Hlth Sci, Linkoping, Sweden",,,,,,,,3,,,,,,,Multidisciplinary Sciences,WOS:000474230900004,
J,"O'Mara, Erin M.; Kunz, Benjamin R.; Receveur, Angela; Corbin, Sierra",,,,,,,,Is self-promotion evaluated more positively if it is accurate? Reexamining the role of accuracy and modesty on the perception of self-promotion,,,,,,,,SELF AND IDENTITY,,,,18,4,,,405,424,,10.1080/15298868.2018.1465846,,,JUL 4 2019,2019,"The present research sought to conceptually replicate and extend previous research showing that accurate self-promotional claims were associated with more favorable interpersonal evaluations than inaccurate claims, but that modest self-claims were evaluated most favorably. Across two experiments we found consistent evidence that a self-promotional claim paired with information that substantiates the claim is associated with more favorable interpersonal evaluations compared to when the claim is unsubstantiated. Despite proposed generational increases in narcissism and public venues for self-promotion, we found that that modest claims are evaluated even more positively than self-promotional claims. The discussion emphasizes the contribution of these findings to an understanding of the consequences of self-promotion.",,"[O'Mara, Erin M.; Kunz, Benjamin R.; Receveur, Angela; Corbin, Sierra] Univ Dayton, Dept Psychol, Dayton, OH 45469 USA; [Receveur, Angela] Purdue Univ, Psychol Sci, W Lafayette, IN 47907 USA; [Corbin, Sierra] Univ Cincinnati, Dept Psychol, Cincinnati, OH 45221 USA; [O'Mara, Erin M.] Univ Dayton, Dept Psychol, Dayton, OH 45469 USA",,,,,,,,3,,,,,,,"Psychology, Social",WOS:000468437300004,
J,"Stocker, Eva; Englert, Chris; Seiler, Roland",,,,,,,,Self-Control Strength and Mindfulness in Physical Exercise Performance: Does a Short Mindfulness Induction Compensate for the Detrimental Ego Depletion Effect?,,,,,,,,JOURNAL OF APPLIED SPORT PSYCHOLOGY,,,,31,3,,,324,339,,10.1080/10413200.2018.1471754,,,JUL 3 2019,2019,"To meet specific goals, athletes frequently have to deal with several demands that may deplete their limited self-control resources, which may in turn negatively affect their subsequent performance in a wide variety of sports-related tasks (e.g., coordinative, psychological, and physical tasks). Mindfulness meditation may be beneficial for mechanisms involved during self-control exertion, because it supports efficient emotion regulation, attention regulation, and executive functioning. In our study, we investigated the effects of a short mindfulness exercise on physical performance in a state with temporarily depleted self-control strength (ego depletion). We applied a mixed between- (ego depletion: yes vs. no) and within- (two times of measurement, 7 days apart; mindfulness: yes vs. no; order counterbalanced) subjects design to test our hypothesis in a sample of 34 sport students. Ego depletion was manipulated via a well-established transcription task. For the manipulation of mindfulness, participants performed a 4-min mindfulness exercise via audio in the mindfulness condition and listened to an audiobook in the control condition. As a dependent variable, participants performed a previously validated strenuous physical exercise (plank exercise) for as long as possible, and we measured the relative difference between the baseline measurement and the second trial. We found no interaction effect, meaning that a short mindfulness exercise was not able to compensate for the detrimental ego depletion effect. In future studies, potential mechanisms should be assessed to reveal the ego depletion effect on physical exercise performance. Lay summary: In our study, we investigated the effects of a short mindfulness meditation exercise on physical performance (isometric plank exercise) in a state with temporarily depleted self-control strength (ego depletion). This short mindfulness exercise (breathing meditation) was not able to compensate for the detrimental ego depletion effect on physical exercise performance.",,"[Stocker, Eva; Englert, Chris; Seiler, Roland] Univ Bern, Inst Sport Sci, Bern, Switzerland; [Stocker, Eva] Univ Bern, Inst Sport Sci, Dept Sport Psychol, Bremgartenstr 145, CH-3012 Bern, Switzerland",,,,,,,,5,,,,,,,"Hospitality, Leisure, Sport & Tourism; Psychology, Applied; Psychology; Sport Sciences",WOS:000472533000005,
J,"Hilgard, Joe; Sala, Giovanni; Boot, Walter R.; Simons, Daniel J.",,,,,,,,Overestimation of Action-Game Training Effects: Publication Bias and Salami Slicing,,,,,,,,COLLABRA-PSYCHOLOGY,,,,5,1,,,,,5,10.1525/collabra.231,,,JUL 2 2019,2019,"Does playing action video games improve performance on tests of cognitive ability? A recent meta-analysis (Bediou et al., 2018a) summarized the available evidence and concluded that it can. Their analysis, however, did not adequately correct for publication bias. We re-analyzed the same set of studies with more appropriate adjustments for publication bias and found minimal evidence for transfer of training to cognitive ability measures. Instead, it is possible that there are little or no benefits, just publication bias - the exclusion of non-significant results from the published literature. That bias may be the cause of a lab effect reported in the original meta-analysis. The meta-analysis showed that studies from the Bavelier lab (the senior author of the meta-analysis) reported larger effects than other labs. We show that many of these original studies distributed different outcomes from the same or highly overlapping sets of participants across publications without noting the overlap. This salami-slicing might contribute to the extent of publication bias in the literature. More compelling, independent, and transparent evidence is needed before concluding that action video game training transfers to performance on other cognitive tasks.",,"[Hilgard, Joe] Illinois State Univ, Normal, IL 61761 USA; [Sala, Giovanni] Osaka Univ, Osaka, Japan; [Boot, Walter R.] Florida State Univ, Tallahassee, FL 32306 USA; [Simons, Daniel J.] Univ Illinois, Champaign, IL USA; [Hilgard, Joe] Illinois State Univ, Normal, IL 61761 USA",,,,,,,,3,,,,,,,"Psychology, Multidisciplinary",WOS:000493294700001,
J,"Andersen, Simon Calmar; Guul, Thorbjom Sejr",,,,,,,,Reducing Minority Discrimination at the Front Line-Combined Survey and Field Experimental Evidence,,,,,,,,JOURNAL OF PUBLIC ADMINISTRATION RESEARCH AND THEORY,,,,29,3,,,429,444,,10.1093/jopart/muy083,,,Jul-19,2019,"Despite laws of universalistic treatment, bureaucrats have been shown to discriminate against minorities. A crucial question for public administration is how bureaucracies can be organized in ways that minimize illegitimate discrimination. Especially, since theories suggest that prejudices happen unintentionally and particularly under high workload, bureaucrats' working conditions may be important. Four randomized experiments support the notion that bureaucrats discriminate as a way of coping with high workload. Most notably, a field experiment randomly assigned teachers to reduced workloads by giving them resources to have more time with the same group of students. In a subsequent survey experiment-using a fictitious future scenario unrelated to the resources provided in the field experiment-discrimination was minimized in the field treatment group, but persisted in the control group. The results thereby support the notion that even though discrimination among bureaucrats does not (only) occur in a reflective manner it can be reduced by altering the way bureaucrats' work is organized.",,"[Andersen, Simon Calmar; Guul, Thorbjom Sejr] Aarhus Univ, Aarhus, Denmark; [Andersen, Simon Calmar] Aarhus Univ, Aarhus, Denmark",,,,,,,,11,,,,,,,Political Science; Public Administration,WOS:000493048900004,
J,"Wenzel, Mario; Rowland, Zarah; Zahn, Daniela; Kubiak, Thomas",,,,,,,,Let There Be Variance: Individual Differences in Consecutive Self-control in a Laboratory Setting and Daily Life,,,,,,,,EUROPEAN JOURNAL OF PERSONALITY,,,,33,4,,,468,487,,10.1002/per.2208,,,Jul-19,2019,"The large body of research used to support ego-depletion effects is currently faced with conceptual and replication issues, leading to doubt over the extent or even existence of the ego-depletion effect. By using within-person designs in a laboratory (Study 1; 187 participants) and an ambulatory assessment study (Study 2; 125 participants), we sought to clarify this ambiguity by investigating whether prominent situational variables (such as motivation and affect) or personality traits can help elucidate when ego depletion can be observed and when not. Although only marginal ego-depletion effects were found in both studies, these effects varied considerably between individuals, indicating that some individuals experience self-control decrements after initial self-control exertion and others not. However, neither motivation nor affect nor personality traits such as trait self-control could consistently explain this variability when models were applied that controlled for variance due to targets and the depletion manipulation (Study 1) or days (Study 2) as well as for multiple testing. We discuss how the operationalization and reliability of our key measures may explain these null effects and demonstrate that alternative metrics may be required to study the consequences of the consecutive exertion of self-control. (c) 2019 European Association of Personality Psychology",,"[Wenzel, Mario; Rowland, Zarah; Zahn, Daniela; Kubiak, Thomas] Johannes Gutenberg Univ Mainz, Inst Psychol, Binger Str 14-16, D-55122 Mainz, Germany; [Wenzel, Mario] Johannes Gutenberg Univ Mainz, Inst Psychol, Binger Str 14-16, D-55122 Mainz, Germany",,,,,,,,4,,,,,,,"Psychology, Social",WOS:000478650900003,
J,"Baines, Laura; Field, Matt; Christiansen, Paul; Jones, Andrew",,,,,,,,The effect of alcohol cue exposure and acute intoxication on inhibitory control processes and ad libitum alcohol consumption,,,,,,,,PSYCHOPHARMACOLOGY,,,,236,7,,,2187,2199,,10.1007/s00213-019-05212-4,,,Jul-19,2019,"RationaleAlcohol intoxication and alcohol cue exposure impair reactive' inhibitory control and increase motivation to drink. However, inhibitory control is a multi-component process that also comprises signal detection and proactive control. It is unknown whether intoxication and cue exposure selectively influence these subprocesses in heavy drinkers.ObjectivesIn two pre-registered studies, we investigated whether exposure to alcohol-related cues (study 1) and alcohol priming (study 2) impair each of these subprocesses of inhibitory control and increase motivation to drink.MethodsIn study 1, 64 heavy drinkers completed a modified stop-signal task in an alcohol context (with embedded alcohol cues) and a neutral context (with embedded neutral cues) followed by a subjective measure of craving and a bogus taste test to measure ad libitum alcohol consumption. In study 2, 36 heavy drinkers consumed an alcoholic beverage (0.6g/kg body weight), an alcohol-placebo beverage, and water on a within-subjects basis, followed by the modified stop-signal task and a bogus taste test.ResultsIn study 1, alcohol cue exposure did not impair inhibitory control subprocesses. Reactive control was unexpectedly better following alcohol cue exposure (compared to neutral cue exposure). However, craving and ad libitum consumption increased as expected. In study 2, reactive control was significantly impaired following the alcohol and control primes, relative to the placebo, but there was no effect on proactive slowing or signal detection. As expected, intoxication increased motivation to drink and ad libitum consumption (compared to placebo and control).ConclusionsAlcohol intoxication and cue exposure increase motivation to drink in the absence of impairments in subcomponents of inhibitory control.",,"[Baines, Laura; Christiansen, Paul; Jones, Andrew] Univ Liverpool, Dept Psychol Sci, Liverpool L69 7ZA, Merseyside, England; [Baines, Laura; Field, Matt; Christiansen, Paul; Jones, Andrew] Univ Liverpool, UK Ctr Tobacco & Alcohol Studies, Liverpool, Merseyside, England; [Field, Matt] Univ Sheffield, Dept Psychol, Sheffield, S Yorkshire, England; [Baines, Laura] Univ Liverpool, Dept Psychol Sci, Liverpool L69 7ZA, Merseyside, England; [Baines, Laura] Univ Liverpool, UK Ctr Tobacco & Alcohol Studies, Liverpool, Merseyside, England",,,,,,,,3,,,,,,,Neurosciences; Pharmacology & Pharmacy; Psychiatry,WOS:000475575400016,
J,"Finne, Emily; Englert, Chris; Jekauc, Darko",,,,,,,,On the importance of self-control strength for regular physical activity,,,,,,,,PSYCHOLOGY OF SPORT AND EXERCISE,,,,43,,,,165,171,,10.1016/j.psychsport.2019.02.007,,,Jul-19,2019,"Objectives: Physical activity intentions do not automatically lead to physical activity behavior, indicating that there are other (psychological) factors involved. In the present study, we tested the assumption that self-control strength is required to bridge the intention-behavior gap in terms of initial and weekly intentions. Design: A total of N = 259 individuals, who registered for a weekly university sports course, were followed for 13 weeks. Methods: At baseline, trait self-control strength as well as the intention to take part in the respective sports course on a regular basis were measured. Then, we registered weekly participation and asked the participants after each training session to report their intention to show up at next week's training session. Results: Despite very high baseline as well as weekly exercise intentions, the participation rate dropped considerably over time, indicating a large intention-behavior gap. The association of within-person fluctuations in weekly intentions and actual participation was moderated by self-control: Only in individuals with high levels of trait self-control strength stronger intentions were associated with a higher chance of actual re-attendance. Baseline intention was also associated with participation but not moderated by self-control. Conclusions: These findings indicate that high levels of self-control strength are beneficial in order to translate short-term intentions into actual behavior. Practical implications on how to improve self-control are discussed.",,"[Finne, Emily] Bielefeld Univ, Sch Publ Hlth, Dept Prevent & Hlth Promot, POB 10 01 31, D-33501 Bielefeld, Germany; [Englert, Chris] Univ Bern, Dept Educ Psychol, Fabrikstr 8, CH-3012 Bern, Switzerland; [Englert, Chris; Jekauc, Darko] Goethe Univ Franlcfur4, Inst Sport Sci, Dept Sport Psychol, Ginnheimer Landstr 39, D-60487 Frankfurt, Germany; [Englert, Chris] Univ Bern, Dept Educ Psychol, Fabrikstr 8, CH-3012 Bern, Switzerland; [Englert, Chris] Goethe Univ Franlcfur4, Inst Sport Sci, Dept Sport Psychol, Ginnheimer Landstr 39, D-60487 Frankfurt, Germany",,,,,,,,5,,,,,,,"Hospitality, Leisure, Sport & Tourism; Psychology, Applied; Psychology; Sport Sciences",WOS:000472693000019,
